municipio_cod;lon;lat;alt
2109403;-43,44240; -2,5106000;   1,6509
2109452;-44,10250; -2,4151000;   1,0000
2109502;-46,62340; -7,3646000; 394,0849
2109551;-47,38350; -5,9338000; 155,4462
2109601;-44,24750; -2,9415000;  17,5443
2109700;-45,34420; -7,1384000; 204,0479
2109759;-44,56370; -5,4998000; 159,9683
2109809;-45,30520; -2,2345000;   9,9791
2109908;-45,37830; -3,6586000;  29,8028
2110005;-45,66500; -3,9684000;  44,1943
2110039;-45,77650; -2,5462000;  44,9998
2110104;-42,56290; -3,4985000;  30,3662
2110203;-44,31990; -3,1341000;  21,9318
2110237;-42,40080; -3,1131000;  33,1527
2110278;-43,25530; -2,5027000;   7,2932
2110302;-44,36140; -4,8738000; 122,1164
2110401;-43,53000; -3,3328000;  34,6801
2110500;-44,82830; -2,6970000;   8,2291
2110609;-42,42300; -3,3654000;  41,7169
2110658;-44,65040; -6,8044000; 308,1946
2110708;-44,39290; -5,5656000; 183,5852
2110807;-44,81140; -7,0847000; 189,1151
2110856;-47,39110; -5,1302000; 261,1229
2110906;-42,86530; -6,2528000; 103,4148
2111003;-44,81180; -2,9533000;  16,4595
2111029;-46,25490; -3,5608000;  54,2406
2111052;-47,05060; -6,4662000; 291,9538
2111078;-43,81820; -5,1157000; 119,3886
2111102;-43,70290; -6,4982000; 337,8701
2111201;-44,05750; -2,5559000;  32,9382
2111250;-44,58240; -5,0487000;  77,4327
2111300;-44,29790; -2,5319000;  29,5636
2111409;-44,66270; -4,3739000;  32,8028
2111508;-44,46860; -4,0346000;  48,6099
2111532;-48,42360; -5,0889000; 159,4519
2111573;-46,53260; -6,8286000; 337,7181
2111607;-45,48480; -7,0270000; 218,7890
2111631;-45,08420; -5,1032000; 120,6501
2111672;-44,99190; -5,0174000;  87,9176
2111706;-44,88690; -2,8907000;   3,7490
2111722;-45,23360; -4,0357000;  56,0629
2111748;-44,05630; -5,2611000; 118,1454
2111763;-47,28920; -5,4418000; 164,2476
2111789;-45,11460; -1,8526000;  25,6517
2111805;-46,69500; -5,8706000; 258,5779
2111904;-44,18860; -6,4783000; 478,2656
2111953;-43,54590; -6,4201000; 299,2162
2112001;-45,74410; -8,4798000; 239,7299
2112100;-43,93840; -4,2538000;  37,1247
2112209;-42,83370; -5,1007000;  79,4963
2112233;-44,61070; -4,5701000;  27,8471
2112274;-45,63390; -3,6764000;  36,4604
2112308;-44,64900; -5,2497000; 109,0857
2112407;-45,36920; -1,6690000;  13,9059
2112456;-45,30680; -2,2288000;   6,0901
2112506;-42,27680; -2,7636000;   4,0599
2112605;-43,40420; -3,2084000;  42,0921
2112704;-43,91670; -3,5419000;  38,2830
2112803;-45,00130; -3,2146000;  11,0016
2112852;-48,13890; -5,1835000; 124,1353
2112902;-44,86960; -3,4820000;   7,7810
2113009;-45,24420; -4,2912000;  71,6687
2114007;-45,65770; -3,2755000;  35,6588
2200053;-41,08360; -8,2208000; 372,3118
2200103;-42,65920; -5,7955000; 260,4377
2200202;-42,63510; -5,8933000; 244,5397
2200251;-40,93460; -7,0082000; 279,2437
2200277;-40,85790; -7,2453000; 410,8887
2200301;-42,21030; -5,2510000; 139,7628
2200400;-42,46090; -5,0365000; 190,4959
2200459;-43,86310; -8,4440000; 268,7833
2200509;-42,85370; -6,2466000;  99,8146
2200608;-42,74390; -6,0872000; 191,9541
2200707;-43,03490; -9,1749000; 434,1161
2200806;-44,19650; -7,2194000; 251,7919
2200905;-41,79750; -6,1129000; 209,9123
2200954;-41,56320; -7,2787000; 186,4951
2201002;-42,53660; -6,6508000; 144,7748
2201051;-41,05080; -5,8649000; 474,6234
2201101;-43,94150;-10,1347000; 432,6252
2201150;-45,21280; -7,8534000; 347,9802
2201176;-42,10500; -6,5189000; 304,7035
2201200;-42,29530; -4,2431000;  87,4389
2201309;-45,47780; -9,9212000; 404,9708
2201408;-42,51340; -5,8124000; 198,8236
2201507;-42,07520; -4,0204000; 129,9919
2201556;-41,87140; -7,9722000; 326,0846
2201572;-40,97030; -7,3701000; 342,9671
2201606;-42,37060; -5,4476000; 124,0872
2201705;-43,95440; -7,6286000; 290,8561
2201739;-40,79660; -8,1457000; 479,8828
2201770;-42,12530; -4,4090000; 124,4764
2201804;-41,32230; -6,9548000; 249,8810
2201903;-44,36050; -9,0709000; 299,8715
2201919;-41,64520; -3,1899000;  68,6650
2201929;-42,87970; -9,1666000; 409,6708
2201945;-42,10360; -4,4858000; 130,3317
2201960;-41,78930; -4,1378000; 156,2367
2201988;-42,83030; -8,2071000; 231,7109
2202000;-41,86990; -3,1727000;  22,2083
2202026;-41,10190; -5,3121000; 497,1733
2202059;-42,30830; -4,4713000; 115,8393
2202075;-42,39670; -6,7942000; 157,3946
2202083;-41,34720; -2,9292000;  10,9267
2202091;-40,63740; -7,3316000; 585,1444
2202109;-41,88070; -7,6548000; 214,7283
2202117;-41,83200; -8,3745000; 330,1622
2202133;-41,03120; -7,1360000; 440,0849
2202174;-42,62600; -3,8079000;  56,0830
2202208;-42,16670; -4,8291000; 126,0371
2202251;-43,71940; -7,6946000; 202,5721
2202307;-42,94400; -8,1082000; 262,5091
2202406;-41,94350; -4,4586000; 140,5571
2202455;-41,81610; -8,4968000; 339,3142
2202505;-43,33420; -9,2768000; 515,0458
2202539;-41,84120; -3,4786000;  31,6218
2202554;-40,99030; -7,7287000; 368,4663
2202604;-41,54730; -5,3215000; 235,8944
2202653;-41,88270; -3,4269000;  18,9467
2202703;-41,55680; -3,4705000; 131,2406
2202711;-41,97900; -4,5538000; 142,4260
2202729;-41,45540; -3,6061000; 137,7827
2202737;-42,20730; -5,0913000; 185,0269
2202752;-43,79600; -8,1876000; 227,3369
2202778;-42,17710; -7,2237000; 198,7033
2202802;-41,59660; -7,8827000; 255,4618
2202851;-42,47040; -8,8164000; 398,8314
2202901;-45,16330;-10,4409000; 443,6290
2203008;-45,18600;-10,6478000; 486,4886
2203107;-44,22440; -8,8202000; 236,8592
2203206;-44,30070;-10,0313000; 337,4711
2203230;-44,40300; -9,0124000; 349,7484
2203255;-42,83220; -5,6205000; 168,1409
2203271;-40,90110; -7,8308000; 402,7855
2203305;-42,67420; -5,3585000; 109,3715
2203354;-42,43960; -9,3352000; 393,5425
2203404;-41,65240; -6,9579000; 403,8263
2203420;-41,27190; -4,2534000; 141,2269
2203453;-41,97690; -9,0081000; 351,8750
2203503;-42,13810; -6,2017000; 188,2551
2203602;-43,66480; -8,0965000; 260,1127
2203701;-42,23540; -3,8956000;  67,8801
2203750;-42,79440; -9,4786000; 401,1430
2203800;-42,92430; -7,7918000; 313,9005
2203859;-41,80030; -7,4668000; 212,3752
2203909;-43,02060; -6,7697000; 120,0191
2204006;-42,26340; -6,3953000; 246,9358
2204105;-42,69110; -6,6233000; 131,9885
2204154;-40,79560; -7,3279000; 399,5433
2204204;-41,13620; -6,9942000; 262,4549
2204303;-40,61720; -7,0884000; 427,3506
2204352;-41,35760; -7,1584000; 231,7914
2204402;-45,34690; -9,8346000; 450,4459
2204501;-43,56690; -6,7852000; 168,4842
2204550;-43,68770; -9,3951000; 521,6276
2204600;-42,56260; -5,9878000; 218,6686
2204659;-41,81980; -2,8540000;   2,1184
2204709;-41,71020; -6,6671000; 391,7645
2204808;-41,73990; -6,8269000; 429,3605
2204907;-41,67940; -7,7343000; 252,6263
2205003;-41,48000; -7,4513000; 230,5906
2205102;-43,02550; -7,6081000; 241,6067
2205151;-41,21080; -7,9363000; 316,0976
2205201;-41,14650; -7,3532000; 310,5667
2205250;-42,63400; -6,0966000; 168,3912
2205276;-41,81980; -4,7732000; 223,8115
2205300;-43,50270; -7,0846000; 150,5792
2205359;-42,41780; -8,4891000; 263,6220
2205409;-42,18770; -3,5131000;  16,7155
2205458;-42,42770; -3,4880000;  25,3848
2205508;-42,57840; -4,7631000; 130,3728
2205516;-41,70260; -5,1614000; 191,5402
2205524;-44,24370;-10,3268000; 424,6251
2205532;-43,13310; -9,2220000; 448,7531
2205540;-42,62740; -5,8366000; 237,4101
2205557;-42,61670; -4,5087000; 111,4328
2205565;-41,53030; -8,4824000; 424,1788
2205573;-41,60550; -4,3927000; 375,6116
2205581;-42,64900; -5,4121000; 112,7939
2205599;-41,58240; -6,5153000; 441,6862
2205607;-43,93100; -7,2666000; 304,1184
2205706;-41,66460; -2,8816000;   4,8428
2205805;-42,37160; -3,4608000;  31,1569
2205854;-42,50510; -3,4842000;  29,2884
2205904;-43,87550; -8,0114000; 245,4051
2205953;-40,66290; -7,4436000; 785,3720
2206001;-43,88830; -7,1193000; 283,9474
2206050;-41,12390; -7,4655000; 240,3873
2206100;-42,55860; -3,7110000;  77,5654
2206209;-42,89320; -4,1682000;  42,2632
2206308;-42,73580; -5,6822000; 194,3512
2206357;-41,44800; -4,7000000; 394,4533
2206407;-42,61740; -5,5515000; 180,1419
2206506;-41,03290; -7,0035000; 257,7329
2206605;-45,29570; -9,7558000; 447,6596
2206654;-43,90190; -9,7193000; 504,1563
2206670;-42,30910; -3,7423000;  68,0511
2206696;-42,09680; -3,3239000;  11,0453
2206704;-42,66820; -6,9671000; 144,8870
2206720;-42,81400; -5,3469000;  80,3494
2206753;-42,17930; -4,6269000; 117,9740
2206803;-42,62400; -3,9912000;  45,5622
2206902;-41,92870; -6,4494000; 221,0123
2206951;-41,93450; -5,2861000; 151,9767
2207009;-42,13140; -7,0164000; 165,7835
2207108;-42,57860; -5,8472000; 236,2624
2207207;-40,90590; -7,3547000; 362,9892
2207306;-42,25700; -7,7756000; 199,2107
2207355;-42,81690; -7,8525000; 283,0073
2207405;-44,23260; -8,7295000; 284,8890
2207504;-43,06180; -5,9798000;  89,7816
2207553;-41,70140; -7,1015000; 333,6791
2207603;-44,63430;-10,2172000; 333,2460
2207702;-41,77820; -2,9034000;   6,6295
2207751;-42,44050; -5,8562000; 130,4973
2207777;-41,25230; -7,6808000; 257,7872
2207793;-42,38890; -5,2511000; 125,0046
2207801;-41,14710; -8,1414000; 355,4068
2207850;-43,22180; -7,9643000; 332,1695
2207900;-41,45860; -4,4271000; 603,5033
2207934;-42,28610; -8,0669000; 262,0695
2207959;-42,04830; -8,0750000; 265,3753
2208007;-41,46880; -7,0814000; 221,1034
2208106;-41,41520; -6,2417000; 275,6628
2208205;-40,61830; -6,8327000; 469,1841
2208304;-41,70900; -3,9293000;  72,2377
2208403;-41,77850; -4,2761000; 159,2460
2208502;-42,71090; -3,8914000;  41,6292
2208551;-44,19480; -6,9717000; 183,0976
2208601;-42,20420; -5,6648000;  92,1712
2208650;-41,41700; -8,5854000; 434,7528
2208700;-44,58120; -9,4934000; 319,9697
2208809;-42,68500; -6,2402000; 157,1199
2208858;-44,95250;-10,1287000; 420,4006
2208874;-42,71400; -7,6906000; 202,3994
2208908;-45,24560; -7,5580000; 213,0178
2209005;-43,14020; -7,7709000; 294,8710
2209104;-41,76190; -7,1776000; 217,6005
2209153;-41,95840; -5,8081000; 137,7639
2209203;-45,92060; -9,1068000; 293,5903
2209302;-44,12960; -8,9446000; 329,6170
2209351;-41,51850; -6,9491000; 352,2893
2209377;-42,28080; -6,8015000; 165,0629
2209401;-41,23380; -6,9818000; 238,2713
2209450;-42,71120; -6,0467000; 244,6720
2209500;-41,91820; -7,4223000; 224,3623
2209559;-42,99910; -9,0626000; 482,8600
2209609;-42,11350; -5,9329000; 132,6109
2209658;-41,68960; -8,2378000; 426,7892
2209708;-42,53850; -7,2440000; 150,5768
2209757;-45,30140;-10,0299000; 437,2756
2209807;-42,69880; -5,9897000; 250,8316
2209856;-41,34610; -6,8189000; 279,3590
2209872;-41,25630; -3,9386000; 250,0000
2209906;-41,89930; -5,5088000; 168,3602
2209955;-41,86370; -6,9190000; 310,4645
2209971;-42,45310; -3,8132000;  98,9524
2210003;-42,25640; -8,3488000; 211,5241
2210052;-41,83010; -3,8057000;  37,6261
2210102;-42,57020; -7,4930000; 173,7366
2210201;-41,47940; -6,8706000; 402,7826
2210300;-40,83690; -7,0853000; 369,2429
2210359;-42,54440; -9,1720000; 341,2982
2210375;-41,32280; -6,8281000; 297,8601
2210383;-42,18540; -5,8623000; 180,4956
2210391;-42,37050; -7,5850000; 172,2474
2210409;-41,31980; -5,5007000; 281,3847
2210508;-42,72370; -5,9140000; 295,8864
2210607;-42,69230; -9,0154000; 341,6367
2210623;-44,83330;-10,8167000; 545,0598
2210631;-44,06770; -7,5774000; 347,1028
2210656;-41,72760; -4,9117000; 246,6942
2210706;-40,81750; -7,5991000; 441,9543
2210805;-41,91090; -7,8580000; 298,3636
2210904;-42,50470; -7,8649000; 221,0465
2210938;-41,39230; -7,0170000; 217,9800
2210953;-42,90970; -8,4004000; 281,9288
2210979;-42,28390; -6,5964000; 420,3468
2211001;-42,80530; -5,0863000;  87,9512
2211100;-42,86290; -4,5860000;  55,7708
2211209;-44,56030; -7,2295000; 175,4351
2211308;-41,74050; -6,3982000; 306,3364
2211357;-42,96940; -9,2365000; 434,6160
2211407;-42,25310; -6,5429000; 252,9251
2211506;-41,47970; -7,6028000; 256,6504
2211605;-40,93780; -7,1410000; 412,0928
2211704;-41,90900; -7,2358000; 175,4249
2300101;-39,04750; -7,3570000; 403,1085
2300150;-38,70560; -4,2231000;  94,5123
2300200;-40,11820; -2,8853000;  17,2914
2300309;-39,45570; -6,0928000; 312,9576
2300408;-40,12320; -6,5633000; 472,2246
2300507;-40,54460; -3,5870000; 655,5010
2300606;-39,74580; -6,9975000; 659,0818
2300705;-38,27280; -5,5221000;  69,9997
2300754;-39,82880; -3,3649000;  43,4163
2300804;-39,98240; -6,7797000; 387,2471
2300903;-39,43040; -3,9480000;  81,4219
2301000;-38,38980; -3,9062000;  22,7593
2301109;-37,77280; -4,5671000;  10,4008
2301208;-38,80940; -4,3704000; 122,8444
2301257;-40,83110; -4,7519000; 380,9835
2301307;-40,13740; -7,2062000; 630,6356
2301406;-39,04760; -4,4169000; 820,2471
2301505;-40,16140; -6,3194000; 355,4507
2301604;-39,87130; -6,8726000; 447,4169
2301703;-38,97700; -6,9404000; 282,1299
2301802;-38,72010; -6,7272000; 287,2267
2301851;-38,92580; -5,3150000; 237,0584
2301901;-39,30230; -7,3072000; 406,1676
2301950;-38,63850; -4,2888000; 126,2519
2302008;-38,77990; -7,1682000; 357,3854
2302057;-41,13950; -3,0091000;  18,4151
2302107;-38,88000; -4,3312000; 173,0372
2302206;-38,12330; -4,1748000;  20,3659
2302305;-40,16680; -3,0551000;  17,6175
2302404;-39,73330; -5,1257000; 291,2727
2302503;-38,98550; -7,4916000; 386,6302
2302602;-40,84750; -2,9010000;  17,2455
2302701;-40,37900; -7,0734000; 560,8928
2302800;-39,31030; -4,3553000; 148,5117
2302909;-38,90180; -4,4599000; 180,3054
2303006;-39,19300; -4,2250000; 146,2817
2303105;-40,47380; -3,9516000; 158,3812
2303204;-39,28440; -7,0415000; 719,2992
2303303;-39,49770; -6,5311000; 232,7716
2303402;-40,93560; -4,1640000; 785,4708
2303501;-38,23970; -4,1314000;  41,4812
2303600;-39,87950; -6,1276000; 573,9945
2303659;-40,20580; -4,6515000; 274,0952
2303709;-38,66400; -3,7365000;  35,7933
2303808;-39,05970; -6,6050000; 252,3257
2303907;-41,24460; -3,0389000;   4,6527
2303931;-39,13750; -4,8425000; 233,6351
2303956;-38,50130; -4,3022000;  43,3626
2304004;-40,65700; -3,5495000;  70,9474
2304103;-40,66840; -5,1770000; 284,9430
2304202;-39,40840; -7,2318000; 424,2974
2304236;-40,90900; -4,4141000; 544,0107
2304251;-40,17130; -2,9167000;   6,9647
2304269;-39,26150; -5,9090000; 245,4779
2304277;-38,34730; -6,0313000; 205,8611
2304285;-38,44510; -3,8870000;  33,0564
2304301;-39,57080; -6,9271000; 337,9092
2304350;-40,25880; -3,7990000;  95,6394
2304400;-38,58990; -3,7238000;  29,9085
2304459;-37,79900; -4,4498000;  22,6598
2304509;-40,82140; -3,7606000; 125,2303
2304608;-39,45350; -4,0510000; 134,4848
2304657;-40,75550; -4,0469000; 180,6001
2304707;-40,82990; -3,1190000;  17,1974
2304806;-39,22030; -6,8889000; 313,2803
2304905;-40,38210; -3,9120000;  88,2516
2304954;-38,63440; -4,0402000;  66,9238
2305001;-40,75260; -4,1625000; 933,4365
2305100;-38,94060; -4,2621000; 900,2918
2305209;-40,40180; -4,4080000; 190,4344
2305233;-38,49420; -4,0933000;  71,0505
2305266;-38,82170; -4,8187000; 141,4613
2305308;-40,89390; -3,9361000; 904,9015
2305332;-38,64090; -4,9692000; 195,2895
2305357;-37,35360; -4,7155000;  15,4203
2305407;-38,86310; -6,4030000; 158,0000
2305506;-39,29990; -6,3606000; 218,5590
2305605;-40,30930; -5,3980000; 344,1716
2305654;-40,75800; -4,9006000; 293,8474
2305704;-38,71590; -6,7884000; 274,0341
2305803;-40,71870; -4,3134000; 358,6196
2305902;-40,71570; -4,5438000; 237,7274
2306009;-38,30470; -5,8098000; 127,0279
2306108;-39,79220; -3,7454000; 151,0338
2306207;-37,82160; -4,6834000;  11,7909
2306256;-38,52640; -3,9705000;  63,6212
2306306;-39,58350; -3,6857000; 254,5663
2306405;-39,58350; -3,4994000; 107,4398
2306504;-38,92070; -4,5547000; 146,2987
2306553;-39,91570; -2,9233000;  19,6129
2306603;-39,61790; -4,5289000; 796,6664
2306702;-38,76250; -5,6109000; 114,9304
2306801;-38,46310; -5,4575000; 151,0000
2306900;-38,62300; -5,8865000; 123,3188
2307007;-37,78240; -4,8396000;  15,8012
2307106;-39,28420; -7,5855000; 662,6375
2307205;-39,00510; -7,6927000; 438,2357
2307254;-40,43870; -2,8997000;  20,8842
2307304;-39,31700; -7,2108000; 407,0827
2307403;-39,52680; -6,5225000; 253,1698
2307502;-38,96730; -6,7547000; 256,0859
2307601;-38,09910; -5,1502000;  33,8289
2307635;-39,57580; -4,8524000; 299,1036
2307650;-38,62440; -3,8770000;  55,2356
2307700;-38,68590; -3,8919000;  79,5173
2307809;-40,15160; -3,1207000;  28,7609
2307908;-40,69940; -3,2250000;  87,2420
2308005;-40,34210; -3,5239000;  84,9503
2308104;-38,77280; -7,3874000; 384,6200
2308203;-40,45090; -3,5390000; 673,5596
2308302;-38,94320; -7,3104000; 342,3614
2308351;-39,20360; -5,6796000; 208,5531
2308377;-39,97010; -3,5686000;  70,6983
2308401;-39,14520; -7,2432000; 349,5827
2308500;-39,62440; -5,7470000; 250,3767
2308609;-40,07010; -4,7831000; 684,6631
2308708;-38,36490; -5,0970000;  72,9984
2308807;-40,68360; -3,4664000;  62,0696
2308906;-40,12420; -3,2288000;  46,3516
2309003;-40,74530; -3,9060000; 177,6946
2309102;-38,99310; -4,2995000; 802,8289
2309201;-39,67950; -7,0841000; 450,2241
2309300;-40,56530; -4,7068000; 244,4105
2309409;-40,77480; -5,5339000; 346,1146
2309458;-38,59850; -4,4851000; 129,8146
2309508;-38,91360; -6,2428000; 188,2025
2309607;-38,46700; -4,1705000;  79,6493
2309706;-38,61830; -3,9861000;  68,5082
2309805;-38,92590; -4,2248000; 745,5844
2309904;-40,69670; -3,9784000; 141,2245
2310001;-37,96620; -4,7439000;  22,4828
2310100;-38,84500; -4,1490000; 425,1062
2310209;-39,02950; -3,4116000;  28,5247
2310258;-39,14810; -3,4362000;  31,5303
2310308;-40,69420; -6,2103000; 474,9886
2310407;-39,23950; -4,0974000;  94,6911
2310506;-39,71390; -5,4547000; 506,0955
2310605;-39,07410; -7,8299000; 511,1388
2310704;-39,26700; -3,7963000;  65,1821
2310803;-38,45910; -6,0451000; 552,3657
2310852;-38,30010; -4,0278000;  29,6151
2310902;-39,41940; -5,8086000; 267,6920
2310951;-40,64650; -4,2422000; 204,0885
2311009;-40,92640; -4,7440000; 718,6058
2311108;-39,11530; -7,5357000; 496,8293
2311207;-40,03210; -7,0902000; 552,9982
2311231;-38,15790; -5,7217000; 152,9950
2311264;-40,70450; -5,8470000; 417,4272
2311306;-39,01170; -4,9637000; 190,4993
2311355;-39,20230; -6,2512000; 209,6260
2311405;-39,29440; -5,1984000; 196,4818
2311504;-37,99050; -5,0687000;  26,3911
2311603;-38,72960; -4,2230000;  94,7171
2311702;-40,58460; -4,1416000; 153,8121
2311801;-37,97540; -4,9397000;  25,3555
2311900;-39,90460; -6,5364000; 317,2233
2311959;-40,46480; -7,2845000; 698,2758
2312007;-40,20950; -3,4598000;  46,0957
2312106;-39,73800; -7,1809000; 531,8923
2312205;-40,15350; -4,3333000; 198,7802
2312304;-40,86450; -4,0447000; 913,1269
2312403;-38,97210; -3,6056000;  17,1707
2312502;-38,27190; -5,2686000;  46,0278
2312601;-39,24160; -3,6730000;  38,5601
2312700;-39,37530; -5,5893000; 182,4793
2312809;-40,46380; -3,3518000;  87,0151
2312908;-40,34870; -3,6880000;  75,0092
2313005;-39,00820; -5,7264000; 178,1468
2313104;-38,12970; -5,2438000;  38,0724
2313203;-40,31910; -4,8339000; 321,5534
2313252;-39,75850; -6,6826000; 287,1363
2313302;-40,29260; -6,0030000; 399,4608
2313351;-39,57680; -3,9897000; 132,3761
2313401;-40,99170; -3,7227000; 809,3792
2313500;-39,27220; -3,2644000;  32,4282
2313559;-39,43440; -3,5956000;  96,7283
2313609;-40,90710; -3,8485000; 868,5694
2313708;-38,70130; -6,6472000; 283,1287
2313757;-39,34240; -3,6756000;  64,9747
2313807;-39,50820; -3,6230000; 122,1647
2313906;-40,56120; -3,3132000;  91,4560
2313955;-40,47900; -4,1828000; 176,5483
2314003;-39,29890; -6,7918000; 316,9869
2314102;-41,09160; -3,5660000; 710,5989
2400109;-36,64370; -6,4421000; 258,8351
2400208;-36,91790; -5,5719000;  48,6827
2400307;-36,50910; -5,4987000;  64,5032
2400406;-38,29080; -6,2047000; 277,3015
2400505;-38,01930; -6,4171000; 309,0512
2400604;-37,76310; -6,1574000; 243,2723
2400703;-36,75950; -5,2938000;   8,3533
2400802;-36,60540; -5,6604000; 104,8118
2400901;-37,88570; -6,2160000; 325,1789
2401008;-37,79780; -5,6638000;  76,2446
2401107;-37,13130; -4,9529000;  12,0045
2401206;-35,16060; -6,1937000;  54,6522
2401305;-37,30890; -5,8581000; 103,3970
2401404;-35,00900; -6,3700000;  25,3093
2401453;-37,61820; -5,0766000;  96,3458
2401503;-35,92680; -5,9481000; 132,8922
2401602;-35,82170; -5,6924000; 125,0011
2401651;-36,41380; -5,9880000; 506,6271
2401701;-35,58880; -5,9863000; 106,2388
2401800;-35,35740; -6,1926000; 150,6021
2401859;-36,05590; -5,0630000;   0,0000
2401909;-35,99980; -5,7591000; 171,2135
2402006;-37,09650; -6,4591000; 165,4449
2402105;-36,18250; -6,2434000; 467,9591
2402204;-35,12850; -6,3749000;   6,7318
2402303;-37,55370; -5,7912000; 161,3742
2402402;-36,59530; -6,5607000; 315,7555
2402501;-36,83460; -5,3398000;  37,4405
2402600;-35,42450; -5,6410000;  68,5241
2402709;-36,34570; -6,0348000; 585,3557
2402808;-36,21480; -6,3834000; 579,0767
2402907;-38,44030; -6,2601000; 401,9311
2403004;-36,79170; -6,4132000; 230,0292
2403103;-36,51620; -6,2647000; 348,4828
2403202;-38,37370; -6,0937000; 364,7830
2403251;-35,25920; -5,9104000;  55,4985
2403301;-38,30490; -6,1111000; 220,0716
2403400;-36,71640; -6,9458000; 563,8198
2403509;-35,31710; -6,3356000;  57,8700
2403608;-35,31400; -5,7027000;  44,7557
2403707;-37,69140; -5,6020000;  40,5640
2403756;-36,53250; -5,6960000; 129,2638
2403806;-36,81410; -6,1270000; 313,9015
2403905;-38,12560; -6,0881000; 222,3772
2404002;-37,84100; -6,1562000; 224,9263
2404101;-36,27460; -5,0917000;   4,1617
2404200;-35,21780; -6,2506000;  11,7998
2404309;-37,52190; -5,4589000;  34,6965
2404408;-37,15750; -4,9755000;   0,0000
2404507;-36,31810; -5,1074000;   3,8732
